store_id,total_coke_units,distinct_coke_skus,total_rewards_units,distinct_rewards_skus,total_non_rewards_units,cohort
58add61b-c581-4e5a-bc3e-76dee855df02,72,35,14,7,58,rewards-eligible
58b66c2e-af94-43f1-b34e-d6d47bba75c4,167,13,0,0,167,coca-cola-only
58c9a175-1943-4b95-bae6-6da2f8ac62cd,3,3,0,0,3,coca-cola-only
58e41770-e9fe-450f-95c5-68394b08a301,8,3,0,0,8,coca-cola-only
58f626c2-c81f-45a9-a9ef-23196967d959,47,31,9,5,38,rewards-eligible
5901ae51-148c-4221-9862-173b6e3eb7cb,175,42,13,6,162,rewards-eligible
59039a82-bff6-482c-8e54-977a55528825,20,9,2,2,18,rewards-eligible
590e1a42-3dd6-4743-bfe3-9390acf59bb3,53,13,4,1,49,rewards-eligible
5915ae15-dc49-4da0-9224-ec719b7f627e,368,18,40,2,328,rewards-eligible
591d9038-08e1-4b6d-be8a-874b64141cec,112,18,6,3,106,rewards-eligible
592145a1-0437-43d9-8132-ed3f8b4158d7,125,48,10,6,115,rewards-eligible
59361dc1-631a-4866-b85d-d8f55a3ba1f3,163,42,22,8,141,rewards-eligible
5941e6ef-4529-4995-81a3-bef92c4d6326,254,17,3,2,251,rewards-eligible
5990b748-de6e-40bf-8ff1-183ec28fa7a4,223,53,43,10,180,rewards-eligible
599a2315-25b6-4f1a-87de-ea9320f4b4bc,511,70,47,12,464,rewards-eligible
59cbf892-c7ef-4542-87a9-b8299cfcee10,3,2,2,1,1,rewards-eligible
59f5aadd-ac7f-4936-8303-1682343a514d,47,31,9,7,38,rewards-eligible
59f8b5de-664c-4e14-bfe5-c343a89bb91c,211,54,37,11,174,rewards-eligible
59ffc35a-3f83-4df0-a458-4923eaeed295,7,5,0,0,7,coca-cola-only
5a01bfa4-18e6-47b7-9dbf-1fa69ecb9cb6,79,4,0,0,79,coca-cola-only
5a064ba7-392c-4cdb-a056-f33d999f2637,63,35,12,10,51,rewards-eligible
5a0afef3-ce03-4c38-bc91-72a11ef1cfc9,53,36,6,6,47,rewards-eligible
5a0c9d74-67f1-453e-a8e1-1be9c9aa5919,368,80,55,11,313,rewards-eligible
5a1d815d-5b85-4596-8856-c509d45ab13d,2,1,0,0,2,coca-cola-only
5a1f2696-60b1-4577-9a57-1927a08a8e15,1,1,1,1,0,rewards-eligible
5a26dfd6-bd36-43ea-9417-6a19a60d1466,5,5,0,0,5,coca-cola-only
5a2eb09f-ba7e-4496-b9bb-e07c403986e1,1,1,0,0,1,coca-cola-only
5a2f63e8-8fb3-4303-a9bc-ce1b8f7765b9,513,46,54,12,459,rewards-eligible
5a42d702-35de-43f4-a44f-a777e7445c2c,10,7,0,0,10,coca-cola-only
5a4f838a-bbe5-48f1-8b2b-6a11567ecabf,138,19,3,3,135,rewards-eligible
5a52f125-b56c-41af-9b0a-3476f911c0b8,84,32,6,3,78,rewards-eligible
5a539f31-7823-4f28-802a-9d9b99ea322b,933,107,145,17,788,rewards-eligible
5a6a7ff2-2844-4af0-927f-a439712e6edb,3,2,0,0,3,coca-cola-only
5a6ef755-ff06-41cc-95e9-72ad9b6e937f,1,1,0,0,1,coca-cola-only
5a6ff1af-60ed-46c1-b037-1b4649548373,9,2,0,0,9,coca-cola-only
5a7c885a-2f52-470e-a50a-3bd7b41fde83,112,29,35,7,77,rewards-eligible
5a7f723c-0e09-4736-a2ce-e6dee8b23ee0,47,22,10,10,37,rewards-eligible
5a9538ce-3a1c-4a4e-9869-dd2d3cd8f8ad,28,17,3,2,25,rewards-eligible
5a9bc280-cc1c-4728-ada6-3015c3e01b83,115,35,31,12,84,rewards-eligible
5ac96dac-fb5f-46e6-9fa8-1653a61278cf,58,6,0,0,58,coca-cola-only
5aca0b0a-189a-47df-b016-0ff4bb4da96b,51,10,1,1,50,rewards-eligible
5addfb1b-f1b4-4ddb-b781-e98bccc28c1c,16,2,10,1,6,rewards-eligible
5af1ae83-f041-4352-8829-b0d28130ce16,9,6,3,2,6,rewards-eligible
5b18822c-ee84-4416-a36d-02ff38101a91,363,46,30,12,333,rewards-eligible
5b5cd3d2-61f7-4d29-a42f-0adec5321fec,79,22,18,4,61,rewards-eligible
5b5f2e2c-beb7-47ed-a1f0-491ee3a1b883,124,18,2,2,122,rewards-eligible
5b73abc0-49a6-4064-8c97-3642e17478ac,1,1,0,0,1,coca-cola-only
5b760280-f340-498c-8880-88d0a02421b6,27,18,4,4,23,rewards-eligible
5b817396-1ecd-4963-94b8-9905fd099047,25,19,3,2,22,rewards-eligible
5b9ac93c-ca6d-4492-8b4e-7b797b757e71,215,47,30,8,185,rewards-eligible
5ba794da-4ef0-42b4-a421-829c2a2aa81e,10,7,4,3,6,rewards-eligible
5bae1bfd-189e-4406-be03-7aa8144c8319,33,12,0,0,33,coca-cola-only
5bb3dfd1-661c-4306-8b4a-f9e83218c2ba,2,1,0,0,2,coca-cola-only
5bb8ab32-c290-4da2-b51a-9dbbf4b0f1f1,6,3,0,0,6,coca-cola-only
5bd00d0a-cc6b-4e64-8469-c66cf9d5c2a7,25,10,1,1,24,rewards-eligible
5bd75661-e3d8-4e78-8628-e2648b231eab,193,53,20,6,173,rewards-eligible
5bfebb41-ff11-4afd-9c3f-cc23d3171988,219,58,24,8,195,rewards-eligible
5c0057f3-0f7a-4d21-8287-b8df0daeb0bd,483,58,64,13,419,rewards-eligible
5c00618d-0821-41d5-a560-33dbed98f01f,52,24,11,7,41,rewards-eligible
5c0d9e29-7ee2-4f94-9061-e1fc27bb35ee,190,42,41,7,149,rewards-eligible
5c2d7c84-4a72-45a8-9b80-e148bc49da67,115,30,30,7,85,rewards-eligible
5c3adfcd-3880-4735-a5ee-661824ebeffb,117,12,4,2,113,rewards-eligible
5c439d8c-3bac-4980-9727-d87649867c4f,20,10,2,2,18,rewards-eligible
5c4b0492-73ce-4e34-9aa9-c37fbbdd04a4,9,5,0,0,9,coca-cola-only
5c558acc-d302-4700-9744-dbca2332dd08,1,1,0,0,1,coca-cola-only
5c56cb3f-6030-4b93-a13c-43862eb07b7b,90,33,8,2,82,rewards-eligible
5c5e51ff-16dd-4157-9094-5a7efc47a263,190,51,47,12,143,rewards-eligible
5c8d3905-041c-4303-bf23-12306ff5aadd,32,22,8,6,24,rewards-eligible
5ca20722-d3f8-452d-afc2-260987cb2a2d,322,78,89,14,233,rewards-eligible
5cac809c-6709-4e1e-a993-fd814e79f3dc,497,57,64,9,433,rewards-eligible
5cb66251-2287-4e5f-a990-78bf2c2260a9,263,49,49,11,214,rewards-eligible
5cc9a0b2-a4ad-4937-8507-2af40574181c,50,28,4,3,46,rewards-eligible
5cda1578-1cf4-47ed-9fff-eaab92b7b47c,21,10,0,0,21,coca-cola-only
5ce5dbf3-4c33-4237-b1e3-51d2ee488a37,54,13,2,2,52,rewards-eligible
5cece9b6-c65c-4e73-b938-ee1ef47635f7,15,8,0,0,15,coca-cola-only
5d09d4a3-0eed-4250-96a0-3ce24737346a,39,23,4,4,35,rewards-eligible
5d0c502a-1789-4c28-98c1-444b932d0118,51,5,0,0,51,coca-cola-only
5d0fb5c2-e879-4492-8b0b-2a1be4f38d11,17,8,9,3,8,rewards-eligible
5d2b2813-333e-433f-a08e-9055a27a0d03,44,20,2,2,42,rewards-eligible
5d300902-f39c-448e-9129-e9a751402fca,120,61,20,10,100,rewards-eligible
5d3d1ca5-af7c-4183-b372-4fdc34d6460b,12,12,3,3,9,rewards-eligible
5d47237c-8bfe-4f26-b6eb-e98f598bb206,65,23,7,2,58,rewards-eligible
5d61f276-5e14-45e2-b4ac-adaead5b1384,7,3,0,0,7,coca-cola-only
5d65ee52-8415-4748-94a7-23949f40249d,356,55,42,12,314,rewards-eligible
5d83ebef-f254-43af-954f-c9b27d474911,20,12,9,5,11,rewards-eligible
5db584a8-217a-4cc7-be47-dbf32976ba57,28,10,5,3,23,rewards-eligible
5ded8774-d185-4a7e-a7e3-abcdb426acc6,4,4,2,2,2,rewards-eligible
5df0df16-0b55-49f4-ab27-375d1c625a01,84,33,13,6,71,rewards-eligible
5df81a7a-89de-4bfc-8b6b-cac6e67e8e6c,500,60,66,12,434,rewards-eligible
5e00a2cd-d25e-4014-aa47-ce6f117204cd,161,66,32,11,129,rewards-eligible
5e1070ed-5c71-44f9-9235-93cb227d0030,590,120,133,16,457,rewards-eligible
5e5f0b24-a655-443f-8e20-9a5a668a6022,149,36,38,9,111,rewards-eligible
5e83a2ab-dfe0-4657-b27c-2de9b3a34b9d,26,15,8,3,18,rewards-eligible
5ecd209f-8a3a-4e15-b2d2-d0e54f737e49,104,60,20,12,84,rewards-eligible
5edf9766-7e7b-4a39-8499-67d051d3d529,34,7,0,0,34,coca-cola-only
5ef21abc-20bc-4771-a63f-0236ba095447,3,1,0,0,3,coca-cola-only
5efa7947-9f21-4b72-aa09-a5a12f894500,14,7,0,0,14,coca-cola-only
5f025008-12b9-4fa4-bc37-e1a227fdcd20,13,8,5,4,8,rewards-eligible
5f064696-a7f0-49f2-be7f-96e3e3572b65,94,9,0,0,94,coca-cola-only
5f24f866-3d80-4e9f-9df9-6330fd65ed87,21,15,7,4,14,rewards-eligible
5f32cb20-faeb-42a6-b96c-0ed6375fc05b,2,1,0,0,2,coca-cola-only
5f33ef60-efc4-4698-9645-4f5e6d91b745,267,52,73,17,194,rewards-eligible
5f5154fb-a843-4004-a31b-faf061806ace,4,3,0,0,4,coca-cola-only
5f53203c-b32c-44d4-ba04-40c260dbcc3b,39,16,12,4,27,rewards-eligible
5f539fc2-fc6c-403c-ba4f-efb2546934fa,16,3,0,0,16,coca-cola-only
5fad05fa-5dbd-4548-abbd-ab5804da4fb4,184,61,27,10,157,rewards-eligible
5fae8228-959c-4b4d-8989-0c9f0fd6f521,18,11,4,3,14,rewards-eligible
5fb8f198-1082-4616-89cf-ec6cd98bba74,20,6,5,2,15,rewards-eligible
5fcd27bb-1e9a-46d9-9bd1-67340ec50979,6,6,0,0,6,coca-cola-only
5fd32dcc-0a5e-4671-b53f-47f0e79f957c,26,17,1,1,25,rewards-eligible
5fe24c86-4006-41af-af38-d7e73e7eeff6,172,58,27,10,145,rewards-eligible
5fe803ea-2ba4-4301-bc10-1ed352446c51,176,50,31,8,145,rewards-eligible
5ff3d725-7e77-4fed-9f34-b3127075d548,37,23,7,4,30,rewards-eligible
6001052a-b08c-4112-85a6-f1ec46a4d72a,199,45,30,8,169,rewards-eligible
60062d6c-f108-4578-a5a4-2ec67cdc1f0c,456,35,8,6,448,rewards-eligible
60083aba-a0e8-4d2a-9939-a40f43ed7e66,81,21,6,4,75,rewards-eligible
60224a72-c7e0-4bb5-92be-4640e7e08a46,14,14,1,1,13,rewards-eligible
6024f558-9ab4-4e83-a21c-0d02e356756a,82,21,1,1,81,rewards-eligible
60391db1-3fc5-4c6d-83cc-b3ae876184b6,438,65,44,9,394,rewards-eligible
6040335c-d9dd-4bc9-8d0b-e0a1eacf77e1,95,31,34,7,61,rewards-eligible
60524a3c-e3b0-4456-8fc4-a13ae67962d7,16,8,2,2,14,rewards-eligible
6059504b-741e-4d2b-ae2e-f479dba576b1,57,31,5,3,52,rewards-eligible
605dd191-b720-498c-afc5-576cf577f165,5,3,0,0,5,coca-cola-only
60654960-7936-4fd1-a08d-052dba67493e,29,19,2,2,27,rewards-eligible
60819da6-7053-4109-9dd7-8c0870274fb1,99,58,16,9,83,rewards-eligible
608c6f14-3617-4e4e-a686-1d50ab0937f4,95,52,29,15,66,rewards-eligible
60940bf2-7a09-4931-88dd-755f8f046e12,26,20,2,2,24,rewards-eligible
60b8cc5f-c528-4cdc-b4ac-2e7f35da5d27,49,30,11,8,38,rewards-eligible
60c6dea8-f3f1-482e-aa1f-7674e1e93972,3,3,0,0,3,coca-cola-only
60dd1446-21a5-4f89-8ffe-641d9063aebc,278,18,23,2,255,rewards-eligible
60eefa61-c61b-4691-8de6-e96add2af8d5,4,4,0,0,4,coca-cola-only
60f95a0c-b4ea-45ca-bb1d-a1dee5b796b1,15,2,0,0,15,coca-cola-only
61054278-1d8d-4532-9e70-6e1cc309cdd7,200,37,33,10,167,rewards-eligible
61411853-467c-45d3-8a41-6006f8c0a746,289,58,42,9,247,rewards-eligible
617e83fd-a3cb-495e-822a-f8c4b12be5a3,19,12,4,3,15,rewards-eligible
619c98f3-072f-4858-83cd-3d7add28f503,17,8,2,2,15,rewards-eligible
619f6c11-3e1a-439d-b12d-f901dfed9991,230,41,7,3,223,rewards-eligible
61c9b410-91bf-44cd-a910-7523c793c5e9,81,29,19,8,62,rewards-eligible
61cacaca-31ff-457a-af6a-2ba1f1718c50,26,15,3,3,23,rewards-eligible
61ea108f-cd1c-427f-99a7-72ad493e0dcd,243,65,31,9,212,rewards-eligible
621909b5-38ad-432c-a448-a25b3566ccf9,22,6,0,0,22,coca-cola-only
622f886c-3e05-4be9-af99-4f01e1637855,114,33,16,6,98,rewards-eligible
623119f6-0c2c-4b38-b184-80a624bc8261,16,10,3,2,13,rewards-eligible
623e083b-ebee-4dce-aeae-62c924f95288,13,8,2,1,11,rewards-eligible
6248c7f5-2e7b-4091-aafd-f67226445040,48,23,7,5,41,rewards-eligible
6265c925-bb37-4a02-8fec-17462d05671c,144,36,17,4,127,rewards-eligible
6269c2bf-2c00-4590-8473-78dc3457662a,2,2,0,0,2,coca-cola-only
628f0e29-6a0f-464b-9fb1-e9693abf3517,36,23,3,3,33,rewards-eligible
62ae84ec-45cf-42e0-8bcb-3877a72f018b,230,66,50,13,180,rewards-eligible
62b58864-bf4a-42d8-b0af-291c35cc8956,404,53,30,4,374,rewards-eligible
62e175db-43ae-4ebf-94dc-87dca34f333d,50,22,4,3,46,rewards-eligible
62e2abb8-a296-47c3-a46b-f12a32a7ab63,79,33,11,6,68,rewards-eligible
63101f5b-2576-4ab2-a2e7-509feaad13bc,291,93,37,13,254,rewards-eligible
631994b3-3056-40e2-93c5-047b00c22ace,1,1,0,0,1,coca-cola-only
6339a08f-d318-456c-b51b-9b2cd3140af7,4,4,1,1,3,rewards-eligible
6339ad51-4b31-483f-8102-67b07b92e50c,77,28,14,7,63,rewards-eligible
63567795-0d65-4322-a681-05e3cf6c341a,177,46,24,10,153,rewards-eligible
635f46fb-0b44-4fa9-9bb3-d523d7a9f153,171,34,22,7,149,rewards-eligible
637824f7-6df5-4e83-92da-e37d96a056c4,121,17,2,1,119,rewards-eligible
638f6e38-23bf-4965-b7d7-e54ba05a6ed5,27,6,0,0,27,coca-cola-only
639e5e2e-ffa1-4de6-b865-9c80595dec83,328,46,27,11,301,rewards-eligible
639e866b-8e16-4558-a02f-ffc49d4d7958,48,20,15,6,33,rewards-eligible
63a1f296-3e65-47de-bc69-e4178e7a960a,536,25,77,9,459,rewards-eligible
63b35ffe-681c-4f3d-ab00-09a634ef7ddf,129,34,11,3,118,rewards-eligible
63ba4815-52f6-4a67-b56c-a512bb427e66,351,66,50,11,301,rewards-eligible
63c7f7cc-f90e-453b-8032-a9409b24c272,27,3,27,3,0,rewards-eligible
63d8c2a6-14ff-488d-acec-e7b54ff840ca,8,7,0,0,8,coca-cola-only
63ee25bc-642e-41c1-9c6e-45b8b75fb2d1,45,22,8,5,37,rewards-eligible
63f0f1a9-e7e2-475f-871a-7e50adeeccda,126,6,34,3,92,rewards-eligible
63f4cb29-c20e-45dd-953c-8c1900e5af79,1,1,0,0,1,coca-cola-only
64061eca-09a8-4575-93ed-3a930906b27e,7,1,0,0,7,coca-cola-only
640f23e1-72c1-4660-a0af-05899306c6e8,7,5,4,2,3,rewards-eligible
640f969d-a613-4089-b13a-7db193394339,183,37,55,12,128,rewards-eligible
6413b135-6fdb-4434-a15e-b8f0c5bf2f5a,160,21,12,6,148,rewards-eligible
641f4b28-b6f7-4b84-96b9-d1f8a6b7c34d,297,81,30,15,267,rewards-eligible
646799ef-3a78-4f87-a5f3-5edaa7dca5bb,36,15,3,3,33,rewards-eligible
64a930b6-7826-4244-88a5-a46bbc52b018,141,42,9,6,132,rewards-eligible
64d57f07-90ed-4a0b-9b99-78a6077e68fb,31,9,0,0,31,coca-cola-only
64d5cff3-b625-416c-9ea1-7517517f907a,173,61,33,14,140,rewards-eligible
64df4709-eae3-48a5-a243-85ff06fb0df9,10,4,0,0,10,coca-cola-only
64f67e8c-fd1f-447f-b344-a026ae5e4780,239,8,0,0,239,coca-cola-only
651ae0b5-6e73-43f5-9171-7159dbd88486,64,30,27,12,37,rewards-eligible
6523be52-a61e-4f0c-ab9c-09526cc76c75,58,32,4,3,54,rewards-eligible
652941ec-cc3f-4f1e-ad59-addae518106b,52,11,0,0,52,coca-cola-only
653135d5-6435-49fc-b8d7-f5d053205793,8,4,1,1,7,rewards-eligible
6532772c-6411-477b-999f-ba906c901791,21,8,0,0,21,coca-cola-only
6536c1b4-4825-4749-b3f2-e061b3849fc9,313,40,77,12,236,rewards-eligible
65373db6-24a4-4cf2-b7db-82a0236d91e9,26,18,9,7,17,rewards-eligible
657a2bfe-5b19-4007-9a02-1de01b64a8e9,249,63,42,13,207,rewards-eligible
657d3736-3ae5-436b-a710-cf2919cd45cc,20,3,0,0,20,coca-cola-only
65ac8463-da18-4c8d-8ddb-559151d8115c,26,11,10,4,16,rewards-eligible
65b5b7c0-595f-4a08-8f68-d08a4b9db269,46,7,9,1,37,rewards-eligible
65bbd262-7d6d-4217-9de9-61dd4b649f38,1,1,0,0,1,coca-cola-only
65c2953b-9dbd-4635-8c19-75137489fd1b,16,2,0,0,16,coca-cola-only
65c5c7ef-8552-48c7-b434-f8c7547771ba,28,13,0,0,28,coca-cola-only
65c96455-8fc8-4d65-8b5c-f6d9e4b2e7c5,2,2,0,0,2,coca-cola-only
660b8ad7-4699-4b22-9085-6cc30f786fff,18,16,0,0,18,coca-cola-only
66116dc9-3f6e-4a29-9971-ee8763fd5e91,65,31,21,10,44,rewards-eligible
662fe981-6307-4c52-8381-9e73bdc2d86a,118,48,25,8,93,rewards-eligible
663077d0-3704-45e5-a96c-f817b2fa9b07,111,35,15,6,96,rewards-eligible
663dcd8e-3314-44dd-803d-ccf0707a1835,15,12,1,1,14,rewards-eligible
663e51f6-3e10-4174-9f7f-137ac675a1f5,9,7,1,1,8,rewards-eligible
6648abd3-a4e5-4081-8ee2-14de11d0b14b,1,1,0,0,1,coca-cola-only
6655acb5-ce40-46c2-984b-c552e07a0926,34,18,9,5,25,rewards-eligible
665b1af3-5082-4106-adf4-0060b38fd1df,2,2,2,2,0,rewards-eligible
665e334e-1758-4c46-a5c0-1a8b25654dda,230,68,23,9,207,rewards-eligible
667bd4be-5007-4a5b-a34c-611ab7bff475,2,2,0,0,2,coca-cola-only
668b51ed-620d-4f60-8cc4-149c11b047be,42,11,1,1,41,rewards-eligible
669ae8de-008c-4d73-b1c4-a684017fba97,292,80,52,13,240,rewards-eligible
66c4f92d-7596-4e58-969b-cc4e4416e40b,1334,91,234,17,1100,rewards-eligible
66cc4dbd-247e-4d55-83aa-374bd0059505,17,10,5,3,12,rewards-eligible
66cd5d2a-ce1d-454f-bf6b-ec81c9c57aac,5,4,0,0,5,coca-cola-only
66eddb3d-302b-4e42-ae51-952ca12162e0,165,48,3,3,162,rewards-eligible
66f13c0c-1dc9-417e-80fb-2ef8e1f7398e,219,35,33,5,186,rewards-eligible
66f21457-b027-4e42-a287-3eb4fa5af2be,52,22,5,3,47,rewards-eligible
66fec594-6054-4e30-a9bd-cdac4d13fcbe,16,6,0,0,16,coca-cola-only
6708c1ec-8bf2-48cd-8de0-d6543a8fcff3,22,7,0,0,22,coca-cola-only
6717e7a6-4c25-4610-8ab4-1eb93cfd3884,137,54,37,11,100,rewards-eligible
6718f357-da4b-4e02-8008-d0696a018bad,43,20,4,4,39,rewards-eligible
673385c9-c0fa-4cbd-abb7-1ca66888fffa,7,6,4,3,3,rewards-eligible
67378632-e2cd-4903-a189-15e5495ddde5,346,73,47,18,299,rewards-eligible
673cfc85-b9b3-44e2-8e66-b3c0c0785368,55,19,9,5,46,rewards-eligible
67508581-8ee4-4450-8247-2968f74e81e3,20,10,0,0,20,coca-cola-only
676d01ee-8b60-46b3-a076-63122fb8dab9,5,5,2,2,3,rewards-eligible
677662b2-ebb3-4923-b5b5-49342c4371ef,252,66,36,13,216,rewards-eligible
677a791a-4966-469c-a913-6d8d56424a51,202,44,40,8,162,rewards-eligible
67876e44-f0ab-4df0-8237-a7489903cad4,1,1,0,0,1,coca-cola-only
679660f5-b44a-4716-a5b8-79fa1b5c3491,87,43,7,6,80,rewards-eligible
67aee71c-753a-4fa4-97d4-81944c8480c6,16,8,3,2,13,rewards-eligible
67b02526-1ff5-41a8-85a1-e29bb17691e7,51,9,0,0,51,coca-cola-only
67c2087e-296a-4bf4-b68c-b4a39b7f3a93,107,5,10,1,97,rewards-eligible
67cd5bbb-a293-4284-889a-fed437dadad1,49,11,0,0,49,coca-cola-only
67df444a-b3ae-4f7f-a35e-fab870c29258,2,2,1,1,1,rewards-eligible
67e925b2-e9bf-4637-9bd0-d851d463ce54,536,6,0,0,536,coca-cola-only
67e99aee-07f0-4e8b-bf7a-871fe8fe3b63,2,2,1,1,1,rewards-eligible
67f2e026-22cb-421e-9f43-9f16e3b54276,24,17,3,3,21,rewards-eligible
67fa1882-404c-453e-b571-63f01c5ca691,119,55,28,11,91,rewards-eligible
681296a8-fca1-4dfe-bb98-5e566c2e7dd5,264,36,56,6,208,rewards-eligible
6817e504-aa0d-4f78-b976-4cc2650f5ef8,122,30,3,2,119,rewards-eligible
68370108-9c05-4d7f-876c-9bc02de58ef6,30,13,1,1,29,rewards-eligible
684aa696-b9e2-43b5-834f-b76c72e99317,81,8,15,1,66,rewards-eligible
684e149b-17f1-4066-884a-01880f0ca4f5,28,9,0,0,28,coca-cola-only
686c3302-a7ef-4f89-8ff0-beaaa07cac1c,24,17,3,2,21,rewards-eligible
686d5bde-84fb-4872-8503-2163afa32e11,7,3,0,0,7,coca-cola-only
687757c0-9ab3-4ca9-97b2-76a8b28e4431,13,4,0,0,13,coca-cola-only
68788f1d-eb67-4353-88f2-d3e0cf8618ef,126,38,28,10,98,rewards-eligible
68a32930-d5ee-4ca5-9c66-5d782e95c6af,205,49,17,8,188,rewards-eligible
68a5ee92-2e7b-411b-840f-387e80b3bad2,6,2,0,0,6,coca-cola-only
68a73f4b-d68b-4d26-88d2-1bf677f9b1ee,258,50,42,12,216,rewards-eligible
68b57dac-a79f-47be-a2e2-81113db2ba7c,411,52,33,8,378,rewards-eligible
68f44bc8-47a6-4244-8c02-9a53f77dfd16,8,7,0,0,8,coca-cola-only
68f5865d-c0ad-440b-a7cd-e312c8c7775c,25,3,0,0,25,coca-cola-only
690ec0e9-e8ae-4cdb-bd86-fe1ed0961e71,107,9,0,0,107,coca-cola-only
69137daa-5dcd-44da-8291-4b20a8d52f1e,3,2,2,1,1,rewards-eligible
69418d72-1322-479e-8728-bb39dfe10a01,268,94,50,17,218,rewards-eligible
6956df16-e864-4d81-a8d8-a28b7d5d33f6,552,57,76,9,476,rewards-eligible
6962050d-1357-4bd2-ae69-81c5a023fd79,61,9,0,0,61,coca-cola-only
69626ac4-0f00-46cf-bac0-1ab89998c14a,49,21,17,8,32,rewards-eligible
69780f0d-3fbc-49a0-a355-f58e37d28106,233,38,32,7,201,rewards-eligible
698c11d7-185f-4c5c-94fe-8fc4729a418a,525,72,75,12,450,rewards-eligible
698c716e-1b7b-4fa3-bc46-3d1cac427f26,2,2,0,0,2,coca-cola-only
69955b0f-6139-44ea-ad32-d99f557bee28,1,1,0,0,1,coca-cola-only
69b8c932-5600-47f5-9e51-56461901e0d8,52,17,1,1,51,rewards-eligible
69ba8daa-2528-4f0e-ba5b-5bcfd1452f68,212,59,40,13,172,rewards-eligible
69bd2541-8bb8-4fe0-b1db-ced5915e5235,8,7,2,2,6,rewards-eligible
69c7e8c7-c493-4271-82c4-38fcee40cc11,256,54,57,9,199,rewards-eligible
69cc6caa-7356-4ee1-aa3b-70dee4073ebc,22,4,0,0,22,coca-cola-only
69e2ffb0-3ecf-4bc0-89c3-c29356f2af3a,36,22,4,3,32,rewards-eligible
69f012c1-75fc-4a9e-9cc9-e8bd92aa84c4,18,13,2,2,16,rewards-eligible
69fa8d8f-99e0-419c-bd70-2b5d4cdf77d3,4,2,0,0,4,coca-cola-only
6a025d08-3c17-46e0-b785-d849b99f4ff9,60,30,6,6,54,rewards-eligible
6a082040-d04b-4ea9-ba55-572015e8ab75,15,7,0,0,15,coca-cola-only
6a12332d-7b6d-4161-82d6-54e3b35aed55,25,14,3,3,22,rewards-eligible
6a365aef-1fae-4755-9f2f-a6c7758a1205,70,2,0,0,70,coca-cola-only
6a45ec00-763d-40f6-86bd-924065eaa5ff,40,10,2,1,38,rewards-eligible
6a553c83-15d5-4768-a4a9-46e26e8c3bd7,64,32,4,4,60,rewards-eligible
6a6c5ff1-9548-4b3c-836f-bb63bf640e28,16,9,2,2,14,rewards-eligible
6a74edc8-eda0-42ce-8a2a-85b54bb5844f,2,2,0,0,2,coca-cola-only
6a7a15d2-3219-4791-9285-99fae175124e,2,2,0,0,2,coca-cola-only
6a7a6b6f-8ee1-44d3-8461-95cbb8dde421,12,11,0,0,12,coca-cola-only
6aa28283-6ee4-422c-87ca-6c2c24966ce6,1,1,0,0,1,coca-cola-only
6aadf57a-ce9f-4fba-a5d6-530da33fde3a,85,30,22,7,63,rewards-eligible
6ac5a4ad-ea97-4ed7-8f36-e7594015e98b,218,60,52,15,166,rewards-eligible
6acdc5c4-b3ba-4406-b885-73a824d32915,14,6,0,0,14,coca-cola-only
6ad497f5-7bb9-446d-bbea-a4c876e7596a,32,17,3,2,29,rewards-eligible
6ae6482f-9ceb-4be4-8bb7-a1989a667e57,10,5,0,0,10,coca-cola-only
6aee0ffd-361e-4ddf-970b-d9a2c9fb610c,110,28,28,9,82,rewards-eligible
6afb5bde-3232-4330-acc5-a2ec04d4a285,21,18,6,6,15,rewards-eligible
6b005f90-bafc-453f-aaa6-ab3d74b9901f,60,36,6,6,54,rewards-eligible
6b0895e6-20ca-4977-8ceb-e06ad65ff497,157,52,26,10,131,rewards-eligible
6b0a6beb-6eac-43eb-8122-f5a3dc10d9b4,2,1,0,0,2,coca-cola-only
6b2115f7-3ca0-4088-82c9-79bd8488d37f,45,26,8,6,37,rewards-eligible
6b256fc3-e1aa-4f5f-a3d7-a98fd3b275fa,5,2,0,0,5,coca-cola-only
6b668eb2-a7b9-4691-9057-cac910528e9c,1,1,0,0,1,coca-cola-only
6b7077cc-89fd-4f4e-9627-bbe3cf692316,5,4,0,0,5,coca-cola-only
6b75ab59-0554-4906-a2b8-112100a0caf7,149,62,17,11,132,rewards-eligible
6b7e1ba9-d0bc-41d3-8825-f552dc9762bc,494,92,108,16,386,rewards-eligible
6b842e93-14be-449e-badd-2d75efa6f21d,24,20,2,2,22,rewards-eligible
6b941680-a8aa-4aa3-98b0-24408cca0d29,45,8,0,0,45,coca-cola-only
6b96454a-092f-4287-a485-fad7f4931567,9,5,0,0,9,coca-cola-only
6ba2f97f-47e7-4beb-b751-0167c993b5ed,69,20,6,4,63,rewards-eligible
6bad6c2b-c962-44d6-8caf-a4c50e917cef,12,12,0,0,12,coca-cola-only
6bd4e076-adba-492e-8173-70dff183df6e,5,2,0,0,5,coca-cola-only
6bdcdd6b-b971-4c03-8617-8350a80b2620,46,13,1,1,45,rewards-eligible
6be3a711-bcbc-4963-acfe-ca6d6396f140,3,3,1,1,2,rewards-eligible
6c117481-38e6-47e1-9f7f-b1b30732f8fa,6,1,0,0,6,coca-cola-only
6c19f8e4-bd2e-42fa-91ac-679f3ec0ddd0,14,7,0,0,14,coca-cola-only
6c22bcc5-33e2-4f68-8980-16023a3bbd30,54,6,0,0,54,coca-cola-only
